timestamp,device_id,temperature,vibration,pressure,is_anomaly
2025-02-23 17:00:55.162669,1,24.90561428581118,3.124356778114803,0.9943927023123649,0
2025-02-23 17:00:55.175143,2,23.383246735876252,3.4209355293309236,1.06488759897298,0
2025-02-23 17:00:55.185157,3,24.208899142833552,3.863341407369907,0.9638656054861529,0
2025-02-23 17:00:55.195166,4,28.447158382325345,2.4533899429881525,0.9900448148454788,0
2025-02-23 17:00:55.205173,5,14.425833132139772,5.237288632133114,1.4891087325907912,1
2025-02-23 17:00:55.215709,6,25.053354872210672,2.572541861315642,1.0527014269901618,0
2025-02-23 17:00:55.225720,7,23.772965372633315,2.4623383380240775,0.9918764669806273,0
2025-02-23 17:00:55.235727,8,22.585482848076342,3.1578178782866395,1.1805828197000579,0
2025-02-23 17:00:55.245734,9,25.831850266003332,3.115912678498762,1.0676775770976947,0
2025-02-23 17:00:55.255740,10,24.898189516824644,2.3268820031006108,1.036905323074707,0
2025-02-23 17:00:55.265747,11,25.512863594827778,2.6097107122939467,0.8844592673611613,0
2025-02-23 17:00:55.275753,12,25.476159523350177,3.1590386294468678,0.9703224545388655,0
2025-02-23 17:00:55.285759,13,30.748784290496165,2.9998201513378864,0.9386539689969293,0
2025-02-23 17:00:55.295765,14,22.471844721022897,4.133360571230511,1.0146257774465333,0
2025-02-23 17:00:55.305771,15,23.87474287183006,2.9965461236098836,1.1151376070318146,0
2025-02-23 17:00:55.315777,16,25.348583686685924,2.9093037695810096,1.1084645988017543,0
2025-02-23 17:00:55.325783,17,27.391198187277897,3.3766804863126847,0.9995492677298911,0
2025-02-23 17:00:55.335790,18,24.458923303124028,2.6042489667783015,0.8506977590577905,0
2025-02-23 17:00:55.345796,19,24.060742851349175,2.8069577748960755,1.0522798556255935,0
2025-02-23 17:00:55.355802,20,24.69807520742225,2.466430224153183,1.1370171149871187,0
2025-02-23 17:00:55.365807,21,24.835927069232074,3.264314130611658,1.1496213658325956,0
2025-02-23 17:00:55.375813,22,11.80637243863298,5.373975341663463,0.510163308943514,1
2025-02-23 17:00:55.385848,23,21.33291819413113,3.227181306553007,0.9536887783110773,0
2025-02-23 17:00:55.395857,24,36.51699236936532,0.6473008850574535,1.2901584364679635,1
2025-02-23 17:00:55.405886,25,41.04689738063395,1.446998036268916,1.510993768305952,1
2025-02-23 17:00:55.415934,26,26.76116042021552,3.4329430661172347,0.9192890081649867,0
2025-02-23 17:00:55.425964,27,28.253687371066032,3.131884477555254,1.0558269530478699,0
2025-02-23 17:00:55.435974,28,12.244632655610765,0.9770816714694641,1.3882292464449526,1
2025-02-23 17:00:55.446026,29,23.303983589067965,3.173289952004283,0.9480924940225015,0
2025-02-23 17:00:55.456037,30,23.140420131055894,2.9097575498126838,0.8366082320766487,0
2025-02-23 17:00:55.466044,31,24.72904604541794,3.2963751895628954,1.0174832804182488,0
2025-02-23 17:00:55.476051,32,26.11641838340973,3.459163719339382,1.1566421520959325,0
2025-02-23 17:00:55.486058,33,26.044694048182514,2.8092685859160977,1.0449856298249554,0
2025-02-23 17:00:55.496064,34,23.158114403284983,2.699024357366919,1.0505948556700995,0
2025-02-23 17:00:55.506071,35,24.92606656732356,3.425422842703001,0.8250997075760104,0
2025-02-23 17:00:55.516078,36,24.138588922324796,2.67449582304885,1.0148456618133486,0
2025-02-23 17:00:55.526084,37,23.34971559036726,2.5225856380501064,0.938573110827459,0
2025-02-23 17:00:55.536090,38,22.90288979583859,2.5801265606692163,1.286931842780281,0
2025-02-23 17:00:55.546096,39,24.390769853431735,2.350367846536612,1.0980894749596626,0
2025-02-23 17:00:55.556102,40,35.86912485521252,5.6860986278612975,1.473572189472592,1
2025-02-23 17:00:55.566138,41,10.343350694170223,4.673849557369039,0.4621248272106161,1
2025-02-23 17:00:55.576170,42,26.811516055640396,3.049108959857451,0.873941062644841,0
2025-02-23 17:00:55.586178,43,26.86393095980439,2.256104730459251,1.0043939369606099,0
2025-02-23 17:00:55.596184,44,5.3959487363446605,0.10575431614117381,0.3834142488698157,1
2025-02-23 17:00:55.606213,45,23.527067362724335,3.14879267179111,1.000781693499565,0
2025-02-23 17:00:55.616221,46,25.22532072571128,2.175416958580217,1.1727972149089352,0
2025-02-23 17:00:55.626227,47,24.57577628537822,2.4630257685158137,1.0447251184194162,0
2025-02-23 17:00:55.636233,48,25.2473484731149,3.021737327044471,0.9295755465052934,0
2025-02-23 17:00:55.646239,49,27.639882181400353,2.7854770565964984,0.9460780166893916,0
2025-02-23 17:00:55.656245,50,24.55576553059156,3.056897190498928,0.9923160261341378,0
2025-02-23 17:00:55.271277,1,21.189611087310976,2.625916382002155,1.1219048787215589,0
2025-02-23 17:00:55.281346,2,25.087538595919845,3.1342151684899116,0.9039481200629524,0
2025-02-23 17:00:55.291357,3,24.698891262240135,2.2655478474569986,0.9264681203549078,0
2025-02-23 17:00:55.301368,4,26.557695835176066,2.6792318550431897,0.955491219706751,0
2025-02-23 17:00:55.311377,5,26.7094636618084,2.9439788818379307,1.2092499639097825,0
2025-02-23 17:00:55.321386,6,8.620309770626104,1.0790796597108527,0.4101426439438608,1
2025-02-23 17:00:55.331488,7,38.106221453835715,0.8730339937090754,1.5298919283463994,1
2025-02-23 17:00:55.341536,8,27.31555904945042,2.127037230235297,0.9768470235247739,0
2025-02-23 17:00:55.351548,9,25.028486369370054,3.3664458687807284,1.2735566197264367,0
2025-02-23 17:00:55.361558,10,25.82748716562591,2.1842827043254784,0.922387010607432,0
2025-02-23 17:00:55.371567,11,25.031210355708463,3.873745120595272,1.121482879149111,0
2025-02-23 17:00:55.381577,12,24.606710134425672,2.576827668111574,1.2466527325055108,0
2025-02-23 17:00:55.391586,13,25.287187190990952,3.353955179136942,0.9158962849918659,0
2025-02-23 17:00:55.401595,14,23.903563045180785,2.387392646939097,0.8379165147234694,0
2025-02-23 17:00:55.411608,15,40.026430746296214,0.6064726796758855,1.5515980465622279,1
2025-02-23 17:00:55.421653,16,26.66155038865993,2.9150457166381587,0.830702333232988,0
2025-02-23 17:00:55.431665,17,40.08654605189681,4.808798026263904,0.5412257037824353,1
2025-02-23 17:00:55.441707,18,28.030047160185763,3.4774600171292755,0.909754662842151,0
2025-02-23 17:00:55.451719,19,9.567863406513283,0.4561336800886009,1.478472801394041,1
2025-02-23 17:00:55.461761,20,27.04156944627425,3.383604409763753,1.006849432515458,0
2025-02-23 17:00:55.471772,21,21.26406946070545,3.3128893068106837,1.0837192319237063,0
2025-02-23 17:00:55.481782,22,26.374003634972706,3.1994882807840366,0.8399192593892479,0
2025-02-23 17:00:55.491791,23,28.18443427400569,4.157462323828094,0.942249125314088,0
2025-02-23 17:00:55.501801,24,28.971960575843244,2.8425833268446743,0.8062029018696517,0
2025-02-23 17:00:55.511810,25,10.006815666744686,5.085657007704699,0.4307637028600495,1
2025-02-23 17:00:55.521850,26,25.558129615078034,4.15026545519612,1.257944163893201,0
2025-02-23 17:00:55.531863,27,23.555393669074128,2.4590304534408878,1.029071253560259,0
2025-02-23 17:00:55.541874,28,25.59775909896797,2.7521625004495585,0.8751864689016073,0
2025-02-23 17:00:55.551884,29,24.584264093371846,2.990538117465328,1.2349303587874287,0
2025-02-23 17:00:55.561893,30,24.279319426778713,2.844094401009617,1.0115975746095274,0
2025-02-23 17:00:55.571902,31,28.269708588571618,2.991270829835475,0.9963904193970927,0
2025-02-23 17:00:55.581911,32,25.054405545480073,3.070534694747642,0.9881706066693925,0
2025-02-23 17:00:55.591920,33,23.857410677778365,3.2529074843994437,0.848471854758425,0
2025-02-23 17:00:55.601929,34,26.78875623605072,3.75289100947183,0.8669877674995375,0
2025-02-23 17:00:55.611938,35,28.03630518837079,3.348093447734195,1.015337401589427,0
2025-02-23 17:00:55.621947,36,40.62428021647358,4.555763996544465,1.6167068326670433,1
2025-02-23 17:00:55.631989,37,25.578701605569446,4.314124575612038,0.9672295327567708,0
2025-02-23 17:00:55.642001,38,26.99847997578008,2.545252759643959,0.9469333230099098,0
2025-02-23 17:00:55.652010,39,22.71571094740165,2.6400402266460725,0.9197679911981486,0
2025-02-23 17:00:55.662019,40,39.35675725656893,-0.5268775701679174,1.720369329325683,1
2025-02-23 17:00:55.672059,41,25.691830716921288,3.939720272392828,1.1748141276163417,0
2025-02-23 17:00:55.682071,42,26.918765684026223,3.1560967064629595,0.9069234284284025,0
2025-02-23 17:00:55.692080,43,9.558635658075548,1.1646550689537687,1.6096484329781693,1
2025-02-23 17:00:55.702121,44,23.447857940167115,2.2064570203931333,0.9268133826516799,0
2025-02-23 17:00:55.712132,45,28.461755613283756,2.094413051073316,0.8653768056778521,0
2025-02-23 17:00:55.722145,46,27.226866136479323,3.8924425395537963,1.0126518636703494,0
2025-02-23 17:00:55.732154,47,24.32819525839756,2.8025664223073328,0.868614883943258,0
2025-02-23 17:00:55.742163,48,27.884553148454536,1.771453127842098,0.9942406139416894,0
2025-02-23 17:00:55.752172,49,24.087970869714578,2.682210951261002,1.0689313233509032,0
2025-02-23 17:00:55.762181,50,24.18600166033444,2.9404376531966685,0.9521582203201523,0
2025-02-23 17:00:55.377268,1,24.80198785427735,2.8912980448516006,0.9905027069605276,0
2025-02-23 17:00:55.387453,2,21.546914889920792,2.619242826508934,0.9619855801601739,0
2025-02-23 17:00:55.397474,3,26.126818912993585,3.2263011845261467,1.197469238420614,0
2025-02-23 17:00:55.407492,4,26.662025721892114,3.75105878285198,0.9043775674398112,0
2025-02-23 17:00:55.417510,5,26.287868187238203,3.619921236697113,0.9302265016032244,0
2025-02-23 17:00:55.427528,6,27.06136390730368,2.511837567551154,1.0090287396851454,0
2025-02-23 17:00:55.437545,7,26.458773208699483,2.8612120715636955,1.0471562328620223,0
2025-02-23 17:00:55.447562,8,22.262086926755895,2.9314677064482524,1.0503096838717711,0
2025-02-23 17:00:55.457579,9,25.898258676192047,2.6159114204232092,1.032503966094353,0
2025-02-23 17:00:55.467604,10,11.962952068837847,4.400939280576044,0.6395480630208903,1
2025-02-23 17:00:55.477835,11,22.98851196037974,2.1692155002099995,0.8117743119671524,0
2025-02-23 17:00:55.487862,12,26.543984795421093,3.720726779387994,1.0354098065904855,0
2025-02-23 17:00:55.497880,13,24.563549698398447,2.2825209355393086,0.9598515423046309,0
2025-02-23 17:00:55.507898,14,27.829249914355152,2.9188340374208117,0.7617190034065865,0
2025-02-23 17:00:55.517914,15,24.84942890055506,3.009611869103703,0.9997520901094994,0
2025-02-23 17:00:55.527931,16,24.505202140011036,3.327961040270974,0.9209352539524072,0
2025-02-23 17:00:55.537948,17,27.652243652681957,2.9197805084016273,1.1099706095069624,0
2025-02-23 17:00:55.547965,18,24.603083596823264,3.6553639931600013,0.8011697488658234,0
2025-02-23 17:00:55.557983,19,25.67172949113465,2.985629515385874,1.0629491921667744,0
2025-02-23 17:00:55.568000,20,40.46790117506242,1.5386717341246081,1.4390700578164735,1
